RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31
394404,10,"Boston, MA",Msa,MA,328265.0,339932.0,351083.0,356142.0,357808.0,344458.0,333317.0,321650.0,316667.0,313000.0,306333.0,300667.0,301000.0,306000.0,320000.0,328333.0,334059.0,327392.0,315726.0,305000.0,308333.0,315000.0,316667.0,313333.0,311667.0,317633.0,332050.0,348717.0,361333.0,351917.0,336250.0,327345.0,325679.0,325429.0,313750.0,308750.0,311333.0,324500.0,339833.0,351133.0,354967.0,347967.0,330333.0,322000.0,313667.0,312000.0,302000.0,303667.0,311271.0,326104.0,346104.0,358133.0,361300.0,344633.0,331333.0,328000.0,330000.0,328033.0,319248.0,314581.0,323214.0,336333.0,356333.0,366333.0,372333.0,363333.0,355667.0,349000.0,350667.0,354701.0,348035.0,345201.0,343167.0,355833.0,372000.0,382667.0,387333.0,374000.0,362300.0,353967.0,358933.0,363967.0,360967.0,356000.0,357667.0,369333.0,384333.0,394667.0,400333.0,388667.0,375667.0,369000.0,372133.0,376467.0,365800.0,364333.0,369333.0,386667.0,404317.0,414317.0,417650.0,408333.0,395000.0,391667.0,391667.0,398333.0,393333.0,398333.0,401667.0,415000.0,425767.0,434767.0,436433.0,428150.0,420817.0,419150.0,421667.0,422333.0,420667.0,424667.0,437333.0,449000.0,463333.0,470000.0,473333.0,458333.0,445000.0,437333.0,434378.0,436378.0,433711.0,438311.0,442978.0,458311.0,475000.0,483900.0,483900.0,472233.0,461667.0,454667.0,458000.0,463338.0,466972.0,473638.0,486633.0,496108.0,504818.0,510651.0,521210.0,525833.0,521667.0,514667.0,511333.0,511333.0,514333.0,522667.0,539333.0,560333.0,583667.0,595333.0,598333.0,581667.0,568333.0,561667.0,565000.0,566667.0,560000.0,568333.0,590917.0,624250.0
395057,11,"San Francisco, CA",Msa,CA,577417.0,573750.0,562667.0,550000.0,526667.0,498000.0,463000.0,429333.0,401833.0,366833.0,347167.0,337000.0,350333.0,372000.0,403333.0,423000.0,428150.0,426483.0,425150.0,426667.0,421667.0,405000.0,391667.0,390000.0,405000.0,427000.0,442000.0,455000.0,453000.0,446417.0,436000.0,429333.0,419250.0,396667.0,378333.0,380000.0,391667.0,406667.0,412167.0,416833.0,411833.0,399000.0,386000.0,379333.0,370833.0,357500.0,344167.0,350000.0,378333.0,415833.0,443000.0,458000.0,452167.0,444667.0,439667.0,450667.0,456000.0,444333.0,432417.0,447417.0,498917.0,549833.0,584833.0,593667.0,585333.0,567000.0,559000.0,559667.0,556333.0,543667.0,538000.0,556167.0,588167.0,614833.0,628167.0,630583.0,633917.0,625750.0,621333.0,613000.0,607083.0,592083.0,588750.0,608000.0,638333.0,664667.0,671667.0,671000.0,661333.0,649333.0,642000.0,649000.0,654667.0,651000.0,642667.0,642500.0,666833.0,692917.0,724083.0,729750.0,716667.0,690000.0,683333.0,688333.0,693333.0,673333.0,669683.0,687517.0,734183.0,761167.0,775000.0,768333.0,761667.0,750000.0,756667.0,770000.0,773333.0,748333.0,740000.0,765000.0,812667.0,843000.0,858000.0,853667.0,835000.0,806667.0,803333.0,803333.0,798000.0,764333.0,757667.0,769333.0,811333.0,836333.0,853333.0,839517.0,821183.0,796850.0,803397.0,809730.0,815730.0,794667.0,781667.0,790000.0,817500.0,836000.0,850667.0,868167.0,891333.0,901667.0,901333.0,900250.0,890667.0,874333.0,873750.0,905000.0,974167.0,1032500.0,1060833.0,1058333.0,1033333.0,1010667.0,1000667.0,999000.0,983500.0,946833.0,948500.0,998833.0,1095500.0,1162167.0
394532,12,"Detroit, MI",Msa,MI,136550.0,136683.0,139000.0,140667.0,143333.0,142667.0,139333.0,133667.0,128667.0,123333.0,119333.0,115967.0,112633.0,111967.0,110333.0,112333.0,114333.0,116712.0,115045.0,111378.0,110208.0,110208.0,107842.0,104633.0,104633.0,108333.0,110333.0,112000.0,110833.0,109833.0,106500.0,104000.0,101667.0,100000.0,96333.0,93000.0,91017.0,94017.0,99350.0,105333.0,111000.0,114000.0,112833.0,109500.0,104483.0,101358.0,95942.0,94125.0,94417.0,101500.0,109333.0,117000.0,123667.0,125967.0,125633.0,122300.0,121932.0,120598.0,117932.0,116567.0,117900.0,123900.0,130333.0,139667.0,147333.0,150167.0,148460.0,144460.0,142843.0,140433.0,138433.0,136175.0,138625.0,143625.0,150000.0,154333.0,157667.0,158000.0,156167.0,152667.0,149000.0,146500.0,141667.0,141667.0,143333.0,152267.0,158933.0,164600.0,167333.0,166667.0,163183.0,156517.0,153850.0,151667.0,149750.0,148583.0,151917.0,160000.0,167833.0,173000.0,175167.0,173067.0,171400.0,168067.0,167667.0,164167.0,160833.0,158667.0,163667.0,172000.0,180667.0,184000.0,185633.0,181967.0,180300.0,175667.0,176867.0,171867.0,169867.0,168333.0,172000.0,179633.0,186300.0,191633.0,194000.0,189317.0,185317.0,179983.0,178833.0,175167.0,172167.0,173000.0,176667.0,185967.0,192633.0,200300.0,201000.0,201000.0,197167.0,193833.0,190467.0,186633.0,183300.0,185667.0,195258.0,199258.0,202258.0,207500.0,216200.0,221533.0,219380.0,218347.0,216013.0,210000.0,204667.0,204667.0,212500.0,224833.0,233167.0,241000.0,243167.0,243167.0,237500.0,232697.0,229363.0,227697.0,226667.0,226667.0,233333.0,240000.0
395025,13,"Riverside, CA",Msa,CA,316900.0,308567.0,303317.0,294667.0,282667.0,271083.0,264417.0,257750.0,251333.0,238000.0,229817.0,223900.0,223150.0,218333.0,215917.0,214000.0,214000.0,208667.0,209000.0,212333.0,216000.0,214333.0,210333.0,210000.0,207333.0,209083.0,209083.0,211750.0,207667.0,204667.0,202000.0,203333.0,203000.0,203000.0,201333.0,201000.0,200333.0,200333.0,199333.0,199000.0,197333.0,195667.0,194333.0,194333.0,192667.0,191333.0,191083.0,194750.0,198417.0,202000.0,203333.0,205333.0,201650.0,201650.0,202983.0,211667.0,218333.0,221667.0,222167.0,226167.0,233583.0,241750.0,247750.0,252333.0,255167.0,256833.0,258500.0,260333.0,263667.0,265000.0,267667.0,269333.0,272667.0,277500.0,280833.0,282500.0,281333.0,278250.0,277917.0,282417.0,287167.0,285167.0,286000.0,287667.0,295500.0,297167.0,300500.0,303333.0,303417.0,302667.0,301000.0,302583.0,305000.0,305000.0,305667.0,308983.0,314983.0,319733.0,319750.0,322083.0,322167.0,324500.0,322833.0,324000.0,326333.0,326333.0,328000.0,329667.0,336667.0,340000.0,343667.0,346667.0,349667.0,348758.0,347091.0,347424.0,350000.0,352667.0,357667.0,360167.0,364500.0,366167.0,368667.0,370667.0,369833.0,370417.0,368250.0,371198.0,370615.0,368782.0,366667.0,368667.0,374667.0,376333.0,376000.0,376333.0,377333.0,379000.0,379333.0,383000.0,384667.0,385833.0,387500.0,391500.0,393667.0,395667.0,398432.0,406695.0,413362.0,421597.0,426667.0,431667.0,435000.0,437667.0,442667.0,451000.0,463333.0,475000.0,485000.0,493333.0,498333.0,500000.0,501667.0,506089.0,515255.0,521922.0,529167.0,538333.0,551667.0,561667.0
394976,14,"Phoenix, AZ",Msa,AZ,225833.0,225333.0,225333.0,221667.0,217333.0,209667.0,205502.0,200136.0,194236.0,185033.0,177934.0,173134.0,169834.0,166633.0,164667.0,163000.0,159667.0,157000.0,154405.0,154738.0,152738.0,151333.0,148983.0,148950.0,149617.0,149967.0,150100.0,148433.0,145270.0,143104.0,142270.0,142101.0,140833.0,138333.0,136667.0,134667.0,134633.0,132633.0,131300.0,129000.0,128667.0,128667.0,128000.0,129599.0,131265.0,134265.0,135000.0,138000.0,143000.0,,156622.0,159956.0,161794.0,163171.0,166255.0,168917.0,172250.0,173167.0,174000.0,177333.0,181667.0,187333.0,191333.0,196000.0,197000.0,197967.0,198708.0,200375.0,201441.0,201000.0,200667.0,200948.0,201939.0,203939.0,206624.0,208333.0,210000.0,208000.0,208352.0,207520.0,210520.0,210801.0,211927.0,211261.0,212127.0,215833.0,219800.0,222511.0,222511.0,222544.0,224000.0,225500.0,227667.0,227333.0,228167.0,227500.0,230235.0,233235.0,236735.0,237667.0,238333.0,240000.0,242500.0,244133.0,244133.0,242903.0,242933.0,242933.0,244997.0,247000.0,250354.0,253021.0,254354.0,254333.0,255833.0,257167.0,258500.0,258333.0,260667.0,262667.0,264167.0,266833.0,270167.0,274416.0,274305.0,274305.0,274556.0,275667.0,277215.0,277215.0,276548.0,275633.0,277300.0,281700.0,285165.0,287830.0,288715.0,290613.0,293615.0,294997.0,298167.0,299167.0,303167.0,305663.0,308997.0,309660.0,311330.0,314663.0,321665.0,327665.0,334332.0,336792.0,337800.0,339467.0,345342.0,354117.0,364450.0,376950.0,389500.0,399500.0,406617.0,413283.0,420390.0,425440.0,429773.0,434333.0,441333.0,453667.0,465333.0,478666.0
395078,15,"Seattle, WA",Msa,WA,349250.0,348917.0,350000.0,349333.0,346667.0,338620.0,332620.0,325853.0,327065.0,325399.0,323165.0,318333.0,315667.0,317333.0,320667.0,321333.0,318000.0,313030.0,308405.0,304738.0,305608.0,306567.0,309567.0,308665.0,307665.0,309315.0,305983.0,312650.0,311667.0,313333.0,304667.0,301333.0,301967.0,297300.0,295633.0,293300.0,296727.0,295098.0,295115.0,291680.0,289975.0,281656.0,275331.0,269497.0,267500.0,262167.0,260933.0,262933.0,276267.0,286667.0,295000.0,298333.0,297333.0,295527.0,293027.0,294027.0,292447.0,284613.0,282947.0,286177.0,299843.0,311510.0,320000.0,328333.0,329983.0,330077.0,326743.0,323222.0,321462.0,314565.0,313271.0,312804.0,321350.0,327183.0,336483.0,340500.0,342696.0,338863.0,334963.0,333433.0,333432.0,333315.0,332315.0,337305.0,345638.0,354971.0,363223.0,364906.0,368223.0,361983.0,361567.0,356537.0,356870.0,355620.0,356000.0,360317.0,367279.0,379928.0,389944.0,397982.0,399983.0,398103.0,396019.0,396036.0,399583.0,396647.0,396647.0,399175.0,415362.0,429065.0,441526.0,444559.0,444967.0,443311.0,443272.0,445377.0,450360.0,447450.0,452806.0,457823.0,479890.0,488648.0,493555.0,486888.0,479463.0,470828.0,464178.0,463272.0,463667.0,460333.0,465000.0,476333.0,491333.0,503000.0,506317.0,505317.0,498650.0,490333.0,489667.0,489667.0,498906.0,498906.0,506906.0,512983.0,525025.0,523025.0,526375.0,534333.0,548333.0,558332.0,562332.0,563998.0,556683.0,554258.0,557592.0,578235.0,603327.0,631660.0,648333.0,658333.0,656667.0,647613.0,644280.0,640947.0,643333.0,630000.0,638325.0,663325.0,709992.0,738333.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,220003.0,220837.0,220520.0,219650.0,219617.0,218267.0,214267.0,207633.0,204333.0,200000.0,195000.0,188163.0,183497.0,184293.0,186130.0,190797.0,191667.0,191667.0,188333.0,186000.0,184333.0,181000.0,179667.0,179667.0,182333.0,183333.0,186667.0,193333.0,199300.0,199300.0,194949.0,189983.0,188283.0,184967.0,179933.0,174133.0,170800.0,172833.0,175650.0,178983.0,179983.0,175667.0,170667.0,165167.0,162500.0,159877.0,156710.0,157293.0,160583.0,167917.0,174000.0,181167.0,185167.0,186983.0,184150.0,182483.0,180633.0,177267.0,171600.0,171300.0,176300.0,186006.0,194672.0,203114.0,208409.0,208575.0,206800.0,205133.0,205320.0,203687.0,201023.0,199306.0,200973.0,205707.0,212576.0,216409.0,219338.0,215500.0,213300.0,210633.0,211300.0,208302.0,206202.0,207244.0,214275.0,220709.0,225333.0,227284.0,227800.0,226434.0,223317.0,223133.0,222949.0,222449.0,220116.0,219000.0,223300.0,228633.0,234800.0,238133.0,239800.0,237633.0,235667.0,234000.0,233000.0,230650.0,227317.0,229000.0,234183.0,240850.0,247509.0,250342.0,253509.0,251567.0,249533.0,246633.0,246867.0,246067.0,247467.0,249167.0,254333.0,259333.0,262667.0,265000.0,264759.0,264742.0,264742.0,265650.0,265633.0,263967.0,262569.0,266269.0,271436.0,277833.0,280833.0,283333.0,284500.0,282833.0,281833.0,280833.0,280833.0,279133.0,278431.0,283476.0,293176.0,299545.0,301800.0,303467.0,308617.0,311317.0,311750.0,310100.0,310100.0,307667.0,307667.0,312667.0,323333.0,333300.0,339967.0,343633.0,346333.0,346333.0,344333.0,341667.0,338250.0,336583.0,336395.0,339812.0,349812.0,360000.0
395056,17,"San Diego, CA",Msa,CA,455667.0,444000.0,442750.0,431667.0,425000.0,411667.0,401667.0,388000.0,376667.0,363333.0,358667.0,355000.0,356667.0,360000.0,366667.0,370667.0,372333.0,370167.0,367833.0,364167.0,364833.0,359500.0,359667.0,361167.0,365417.0,368917.0,368917.0,373333.0,376333.0,375667.0,373332.0,368665.0,367665.0,356667.0,350000.0,351500.0,359833.0,366167.0,364667.0,364667.0,361667.0,355000.0,351667.0,346667.0,346667.0,341667.0,340000.0,340000.0,346000.0,354333.0,360333.0,362667.0,363667.0,361667.0,363333.0,366667.0,374333.0,374500.0,375167.0,379833.0,397000.0,415333.0,425667.0,431667.0,430000.0,431667.0,428333.0,430000.0,428833.0,428833.0,425667.0,430167.0,438500.0,448333.0,454667.0,457667.0,461000.0,459667.0,457333.0,450667.0,447333.0,446333.0,449667.0,456000.0,462000.0,470333.0,477333.0,482833.0,482833.0,476167.0,471667.0,476333.0,482667.0,485667.0,478667.0,477417.0,486083.0,498417.0,505000.0,505833.0,507500.0,509833.0,515167.0,514167.0,513833.0,509167.0,508500.0,516500.0,523917.0,537250.0,543917.0,550167.0,551833.0,548500.0,546667.0,548333.0,553000.0,553000.0,551333.0,555000.0,568333.0,580000.0,586667.0,590000.0,594667.0,595083.0,590148.0,586838.0,579422.0,577690.0,571333.0,575000.0,578333.0,581667.0,590000.0,592500.0,599167.0,590833.0,591667.0,594000.0,596000.0,599000.0,599757.0,606423.0,605090.0,602000.0,603167.0,616833.0,633500.0,652000.0,658833.0,663833.0,660500.0,659667.0,666333.0,684667.0,708000.0,728000.0,744667.0,751667.0,748750.0,747083.0,748750.0,757730.0,759397.0,764397.0,776667.0,800000.0,827417.0,849250.0
395121,18,"St. Louis, MO",Msa,MO,149083.0,154717.0,158933.0,162933.0,162633.0,158500.0,153922.0,147725.0,143558.0,135137.0,133300.0,132633.0,136967.0,139417.0,145400.0,150400.0,153150.0,150807.0,148140.0,144307.0,142333.0,140000.0,139000.0,139333.0,142333.0,147000.0,152333.0,156667.0,157500.0,154667.0,150817.0,149317.0,149150.0,147833.0,144500.0,138167.0,135900.0,137567.0,143567.0,147667.0,150000.0,146167.0,142833.0,140917.0,141417.0,138083.0,133333.0,131667.0,135333.0,141667.0,148000.0,152167.0,154000.0,151633.0,148660.0,145540.0,144873.0,143347.0,141267.0,141633.0,144967.0,149333.0,156000.0,160667.0,163333.0,159667.0,156667.0,154000.0,154000.0,152333.0,149000.0,145683.0,146350.0,152083.0,160567.0,164900.0,166167.0,161000.0,158500.0,155833.0,155833.0,152000.0,150333.0,150333.0,153667.0,158500.0,163833.0,168167.0,169333.0,166056.0,162723.0,159056.0,158633.0,156600.0,154267.0,154300.0,157667.0,165967.0,173300.0,177300.0,175667.0,171472.0,169806.0,168139.0,167333.0,164914.0,164080.0,164080.0,166167.0,171967.0,177933.0,183267.0,182600.0,180950.0,176617.0,175650.0,174000.0,171667.0,170000.0,170000.0,174967.0,180300.0,185300.0,187750.0,187417.0,184050.0,180467.0,177174.0,177437.0,177271.0,177030.0,176800.0,179133.0,186000.0,194300.0,199367.0,201033.0,195400.0,192667.0,190000.0,191950.0,191117.0,185950.0,185250.0,189383.0,200300.0,206383.0,211417.0,216667.0,218333.0,217167.0,212750.0,211083.0,208583.0,204683.0,204649.0,207483.0,215799.0,223333.0,230833.0,232500.0,231667.0,226667.0,225000.0,221000.0,219333.0,214333.0,217333.0,221333.0,233000.0
395148,19,"Tampa, FL",Msa,FL,176333.0,177333.0,177633.0,179267.0,178267.0,175800.0,169500.0,163833.0,158330.0,155663.0,151330.0,149333.0,147667.0,147200.0,147867.0,148533.0,148000.0,144667.0,141333.0,141334.0,140667.0,138681.0,135830.0,133163.0,133149.0,133167.0,137500.0,137833.0,139500.0,136167.0,136167.0,133333.0,132118.0,129118.0,125752.0,121600.0,119600.0,120633.0,124333.0,126533.0,127200.0,124533.0,121833.0,118500.0,118833.0,117667.0,116333.0,115300.0,116967.0,121633.0,126167.0,131167.0,134600.0,133400.0,130817.0,129967.0,133000.0,133967.0,133050.0,134717.0,136833.0,142833.0,147333.0,155183.0,159183.0,159183.0,157500.0,155833.0,156667.0,154333.0,151000.0,149333.0,151633.0,157133.0,161467.0,165800.0,168633.0,168632.0,169332.0,166808.0,166810.0,163443.0,162633.0,163300.0,166633.0,170633.0,173967.0,178567.0,180233.0,180233.0,177333.0,176667.0,177425.0,175758.0,174958.0,174200.0,178271.0,184038.0,189038.0,192633.0,194333.0,192667.0,191667.0,191533.0,194200.0,193533.0,192000.0,191592.0,194926.0,200256.0,205997.0,211330.0,212333.0,211000.0,208000.0,210000.0,211667.0,211667.0,209000.0,209583.0,213212.0,217545.0,221627.0,224665.0,225698.0,224367.0,222700.0,224667.0,226300.0,226300.0,224967.0,223333.0,225000.0,226667.0,230833.0,234500.0,237000.0,236263.0,235897.0,235197.0,238000.0,237483.0,237017.0,236117.0,240667.0,245750.0,249750.0,253250.0,256833.0,260167.0,261333.0,262833.0,263997.0,263663.0,265497.0,268000.0,275667.0,282333.0,292667.0,300333.0,307167.0,311833.0,316500.0,322300.0,327633.0,332633.0,337333.0,345667.0,355667.0,368000.0
394358,20,"Baltimore, MD",Msa,MD,258333.0,258500.0,263750.0,268550.0,273020.0,273603.0,268803.0,265600.0,258350.0,254983.0,250908.0,252458.0,250825.0,248900.0,249600.0,252865.0,261598.0,261598.0,259967.0,249967.0,246633.0,245000.0,246667.0,246667.0,245000.0,244708.0,247908.0,251242.0,261533.0,263333.0,270000.0,263697.0,256030.0,248197.0,246167.0,249500.0,252211.0,252211.0,256861.0,260317.0,266983.0,261667.0,253333.0,244715.0,244382.0,246015.0,242967.0,237063.0,235513.0,245513.0,257750.0,266000.0,266000.0,265750.0,262417.0,259083.0,252417.0,253425.0,246759.0,246675.0,249333.0,260027.0,269361.0,277327.0,281967.0,285300.0,280333.0,279667.0,276333.0,273000.0,263333.0,261633.0,265867.0,277200.0,285567.0,288000.0,289167.0,284133.0,282433.0,279017.0,279017.0,278217.0,275800.0,274133.0,274967.0,276633.0,281667.0,291667.0,292000.0,288667.0,274559.0,270892.0,272559.0,272000.0,270333.0,265315.0,269648.0,278315.0,289000.0,298000.0,300317.0,295993.0,290659.0,283843.0,280833.0,273833.0,271150.0,265967.0,269633.0,278150.0,288999.0,295665.0,294332.0,291167.0,286167.0,285500.0,284667.0,281333.0,273333.0,271333.0,276000.0,287667.0,294667.0,300833.0,302500.0,302333.0,299000.0,297833.0,296000.0,289167.0,284529.0,282695.0,287029.0,293667.0,301167.0,311167.0,314000.0,313667.0,310333.0,306667.0,305665.0,298965.0,294965.0,294967.0,303500.0,310830.0,311830.0,311663.0,316650.0,323217.0,324883.0,324900.0,318333.0,316667.0,310000.0,310000.0,306667.0,316000.0,327667.0,339333.0,343333.0,341667.0,341667.0,336667.0,331667.0,326667.0,323000.0,324667.0,331333.0,345000.0
394530,21,"Denver, CO",Msa,CO,242267.0,241977.0,242643.0,245477.0,246433.0,240967.0,236133.0,229167.0,226700.0,217478.0,215478.0,214278.0,221667.0,226083.0,230750.0,231845.0,232428.0,227928.0,225667.0,220300.0,219283.0,219583.0,224117.0,227467.0,228500.0,230000.0,233300.0,240633.0,248050.0,250417.0,247217.0,244133.0,242983.0,239517.0,239517.0,240317.0,243317.0,243175.0,244525.0,246525.0,246667.0,242833.0,239500.0,237833.0,238000.0,238917.0,234083.0,234417.0,238500.0,249259.0,257592.0,260925.0,260000.0,256667.0,255000.0,255083.0,253383.0,252883.0,254800.0,261500.0,267667.0,271567.0,273900.0,276533.0,275633.0,271633.0,267333.0,264333.0,266000.0,265333.0,266179.0,268512.0,275146.0,282300.0,286300.0,288333.0,286667.0,283667.0,281667.0,284167.0,288500.0,292567.0,296067.0,305260.0,312527.0,321527.0,323738.0,324071.0,320738.0,316458.0,316458.0,319792.0,323333.0,325000.0,328333.0,336667.0,345000.0,355000.0,361000.0,365000.0,361667.0,357333.0,356333.0,357467.0,360800.0,361467.0,365000.0,370000.0,378833.0,385133.0,391749.0,391862.0,389895.0,382946.0,382000.0,382000.0,388000.0,392394.0,401727.0,407060.0,416000.0,421000.0,425000.0,423333.0,421183.0,415575.0,412242.0,409392.0,410000.0,408867.0,408533.0,411867.0,418000.0,425000.0,428333.0,431667.0,431667.0,430000.0,428333.0,428333.0,428333.0,427667.0,429333.0,437633.0,443300.0,446668.0,445810.0,450810.0,457442.0,461667.0,466667.0,468333.0,470000.0,466667.0,468833.0,482167.0,502437.0,524603.0,539603.0,547667.0,550000.0,548333.0,548333.0,548333.0,550000.0,550273.0,558607.0,576357.0,602750.0,621083.0
394982,22,"Pittsburgh, PA",Msa,PA,121283.0,123617.0,125000.0,130000.0,130833.0,128475.0,124142.0,122142.0,120167.0,120500.0,118333.0,120150.0,118858.0,123775.0,126292.0,129917.0,129167.0,127500.0,125833.0,122900.0,121233.0,117867.0,117633.0,119300.0,123107.0,127440.0,129074.0,131083.0,130750.0,131617.0,130833.0,127500.0,125967.0,122600.0,122350.0,123383.0,123750.0,128667.0,130667.0,135967.0,137133.0,135467.0,132833.0,128667.0,126667.0,125333.0,123667.0,123300.0,126617.0,131617.0,139217.0,142400.0,144067.0,139800.0,138267.0,135600.0,135967.0,132667.0,131967.0,131600.0,134933.0,139967.0,145333.0,148633.0,149300.0,146967.0,143216.0,139216.0,136216.0,132300.0,129550.0,130217.0,134583.0,139833.0,144167.0,148467.0,151967.0,149633.0,145333.0,139333.0,140000.0,139333.0,139300.0,139133.0,141800.0,146500.0,150667.0,154967.0,156967.0,153800.0,148500.0,145133.0,146300.0,144967.0,142333.0,140167.0,145000.0,151000.0,157833.0,160000.0,161667.0,158333.0,156167.0,153967.0,152267.0,150726.0,147926.0,147960.0,150667.0,158000.0,164667.0,168967.0,169633.0,166300.0,163000.0,161333.0,159667.0,157133.0,154133.0,157467.0,161000.0,165233.0,170900.0,174900.0,177000.0,172167.0,167000.0,164000.0,164167.0,163333.0,161633.0,161633.0,165475.0,170808.0,178108.0,183933.0,187967.0,183000.0,179000.0,174667.0,175000.0,170333.0,166967.0,168267.0,178233.0,188267.0,191633.0,195000.0,196665.0,199998.0,196998.0,193667.0,188667.0,185000.0,184750.0,189417.0,196083.0,204667.0,212917.0,219583.0,219067.0,214308.0,209308.0,207492.0,204333.0,200500.0,196833.0,198500.0,204333.0,213667.0
394998,23,"Portland, OR",Msa,OR,270250.0,272550.0,275217.0,279008.0,276938.0,268605.0,265563.0,261333.0,258833.0,252833.0,252365.0,250532.0,248865.0,246667.0,247402.0,247402.0,246930.0,244028.0,241861.0,236667.0,237133.0,236933.0,238600.0,238638.0,239338.0,239971.0,241617.0,244917.0,248283.0,248300.0,244650.0,242617.0,241783.0,238767.0,233717.0,229217.0,229245.0,230995.0,232995.0,233000.0,231667.0,229000.0,225667.0,225667.0,223083.0,221417.0,218083.0,220000.0,224483.0,230483.0,236779.0,240629.0,241648.0,239519.0,238999.0,238649.0,239482.0,238635.0,237633.0,240300.0,244667.0,252333.0,256667.0,263667.0,266466.0,267799.0,265299.0,262667.0,258747.0,255394.0,257054.0,260807.0,266993.0,271833.0,277998.0,283997.0,285330.0,284998.0,281440.0,280073.0,279407.0,276633.0,275833.0,277262.0,284428.0,291928.0,298833.0,303500.0,304500.0,301800.0,299967.0,300633.0,305275.0,304941.0,303275.0,306500.0,316000.0,326333.0,333667.0,336167.0,339462.0,338180.0,338180.0,337885.0,337333.0,338933.0,337767.0,343767.0,350500.0,361667.0,368333.0,373333.0,374417.0,372750.0,371083.0,367908.0,367905.0,370678.0,374437.0,377772.0,381283.0,387950.0,394618.0,395000.0,396653.0,391653.0,389987.0,385088.0,383422.0,381755.0,383333.0,386333.0,391300.0,397965.0,403299.0,406632.0,405617.0,403617.0,402650.0,403667.0,404000.0,405000.0,403333.0,409688.0,413321.0,416655.0,419300.0,425333.0,433667.0,438000.0,442000.0,442133.0,442133.0,440467.0,445333.0,455833.0,468833.0,480900.0,490400.0,498653.0,504919.0,504919.0,508333.0,507390.0,509056.0,504056.0,505833.0,517500.0,534167.0,550833.0
